tipo,bairro,area,quartos,banheiros,vagas,condominio,preco
Apartamento,Cocó,67,3,2,2,0.0,884436.0
Apartamento,José de Alencar,56,2,0,2,830.0,260000.0
Apartamento,Meireles,10,10,0,7,0.0,15000000.0
Apartamento,Dionisio Torres,66,3,2,1,850.0,178500.0
Apartamento,Engenheiro Luciano Cavalcante,75,3,2,2,700.0,780000.0
Apartamento,Engenheiro Luciano Cavalcante,2,2,0,2,680.0,580000.0
Apartamento,Meireles,181,3,4,2,2309.0,2500000.0
Apartamento,de Lourdes,100,3,4,2,800.0,920000.0
Apartamento,Guararapes,146,3,4,3,1300.0,1495000.0
Apartamento,Fátima,126,3,4,2,1180.0,850000.0
Apartamento,Aldeota,95,3,3,2,0.0,1208018.0
Apartamento,Dunas,200,3,5,2,2480.0,1150000.0
Apartamento,Parquelândia,80,3,2,2,680.0,349999.0
Apartamento,Centro,62,3,2,1,424.0,571000.0
Apartamento,Parque Iracema,58,3,3,2,540.0,483000.0
Apartamento,Parquelândia,82,3,2,1,450.0,230000.0
Apartamento,Fátima,68,3,2,2,650.0,685000.0
Apartamento,Meireles,56,2,2,1,810.0,852000.0
Apartamento,Mucuripe,232,4,6,4,2500.0,3999000.0
Apartamento,Coaçu,58,3,2,1,0.0,342400.0
Apartamento,Cambeba,60,3,2,1,0.0,320000.0
Apartamento,Presidente Kennedy,74,3,2,2,0.0,538000.0
Apartamento,Aldeota,72,3,2,2,0.0,588100.0
Apartamento,Meireles,87,2,3,2,850.0,950000.0
Apartamento,Joaquim Távora,116,3,2,1,533.0,255000.0
Apartamento,Joaquim Távora,67,2,2,1,530.0,240000.0
Apartamento,Engenheiro Luciano Cavalcante,70,3,3,2,811.0,390000.0
Apartamento,Joaquim Távora,78,3,3,2,0.0,1190000.0
Apartamento,Aldeota,125,3,3,1,1220.0,335000.0
Apartamento,Cocó,125,3,4,2,1300.0,585000.0
Apartamento,Parque Iracema,90,2,0,0,0.0,790000.0
Apartamento,Varjota,88,3,3,1,1014.0,330000.0
Apartamento,Mucuripe,87,2,3,2,751.0,1576133.0
Apartamento,Cidade 2000,1,1,0,1,539.0,450000.0
Apartamento,Cocó,2,2,0,4,1300.0,1280000.0
Apartamento,Aldeota,110,3,3,2,1100.0,1200000.0
Apartamento,Dionisio Torres,98,3,2,2,1125.0,630000.0
Apartamento,Meireles,350,4,4,5,4300.0,3450000.0
Apartamento,Dunas,29,1,1,2,0.0,398000.0
Apartamento,Meireles,415,5,7,7,4200.0,5500000.0
Apartamento,Dionisio Torres,112,4,4,2,1400.0,750000.0
Apartamento,Engenheiro Luciano Cavalcante,1,1,0,2,850.0,360000.0
Apartamento,Montese,59,2,2,1,0.0,279000.0
Apartamento,Maraponga,65,3,2,1,400.0,269000.0
Apartamento,Centro,56,2,2,1,290.0,400000.0
Apartamento,Cocó,140,3,3,3,1200.0,850000.0
Apartamento,Fátima,117,3,3,2,620.0,290000.0
Apartamento,Varjota,190,4,5,2,1753.0,600000.0
Apartamento,Engenheiro Luciano Cavalcante,102,3,3,2,850.0,960000.0
Apartamento,Meireles,362,4,5,5,0.0,5680000.0
Apartamento,Parangaba,99,3,2,2,295.0,210000.0
Apartamento,Dunas,61,2,2,2,0.0,510000.0
Apartamento,Cocó,80,3,2,2,648.0,720000.0
Apartamento,Papicu,75,3,2,1,425.0,200000.0
Apartamento,Passaré,57,3,2,2,0.0,350000.0
Apartamento,Dunas,75,3,3,2,702.0,607769.0
Apartamento,Varjota,138,3,3,2,980.0,440000.0
Apartamento,Parreão,82,3,3,1,519.0,220000.0
Apartamento,Cocó,112,4,3,1,1317.0,360000.0
Apartamento,Mondubim,1,1,0,1,250.0,239990.0
Apartamento,Maraponga,45,2,1,1,220.0,250000.0
Apartamento,Engenheiro Luciano Cavalcante,71,3,2,2,0.0,634652.0
Apartamento,Dionisio Torres,131,3,3,1,0.0,380000.0
Apartamento,Joaquim Távora,88,3,3,2,400.0,680000.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,2,750.0,660000.0
Apartamento,Cocó,138,4,4,3,1360.0,859000.0
Apartamento,Meireles,253,5,5,4,2700.0,2900000.0
Apartamento,Papicu,67,3,2,2,0.0,749800.0
Apartamento,Aldeota,118,3,3,2,1025.0,1180000.0
Apartamento,Fátima,144,3,4,3,1400.0,1950000.0
Apartamento,Jacarecanga,62,3,2,2,0.0,350000.0
Apartamento,Praia do Futuro II,48,2,2,1,100.0,338000.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,1,700.0,650000.0
Apartamento,Montese,61,3,2,2,380.0,435000.0
Apartamento,Passaré,63,3,2,1,420.0,360000.0
Apartamento,Mucuripe,132,3,3,2,1562.0,1950000.0
Apartamento,Aldeota,203,5,6,2,1469.0,1000000.0
Apartamento,Cocó,123,3,4,2,1300.0,500000.0
Apartamento,Prefeito José Walter,43,2,2,1,345.0,225000.0
Apartamento,Papicu,114,3,2,1,751.0,440000.0
Apartamento,Meireles,61,3,2,1,987.0,490000.0
Apartamento,Meireles,64,2,2,1,714.0,690000.0
Apartamento,Meireles,240,4,0,5,2500.0,1800000.0
Apartamento,Praia do Futuro II,48,2,2,1,0.0,380000.0
Apartamento,Dionisio Torres,50,1,1,1,0.0,638000.0
Apartamento,Manoel Dias Branco,116,3,4,2,1100.0,1365000.0
Apartamento,Benfica,145,4,3,1,820.0,400000.0
Apartamento,Engenheiro Luciano Cavalcante,0,0,0,0,0.0,918883.0
Apartamento,Cocó,54,2,2,1,10.0,728596.0
Apartamento,Meireles,56,2,1,1,570.0,710000.0
Apartamento,Aldeota,118,3,4,2,920.0,1250000.0
Apartamento,Praia do Futuro II,51,2,0,1,650.0,399000.0
Apartamento,Cidade dos Funcionários,55,2,2,1,0.0,561272.0
Apartamento,Cocó,78,3,0,2,0.0,380000.0
Apartamento,Guararapes,177,4,5,3,1600.0,1850000.0
Apartamento,Papicu,78,3,2,2,623.0,729000.0
Apartamento,Passaré,65,3,2,2,600.0,319999.0
Apartamento,Mondubim,40,2,1,1,0.0,255000.0
Apartamento,Engenheiro Luciano Cavalcante,71,3,0,2,750.0,450000.0
Apartamento,Meireles,42,1,0,1,1383.0,390000.0
Apartamento,Messejana,52,2,1,1,244.0,189000.0
Apartamento,Guararapes,251,4,5,4,2823.0,1500000.0
Apartamento,Fátima,56,2,2,2,600.0,570000.0
Apartamento,São Gerardo,68,3,2,1,290.0,280000.0
Apartamento,Presidente Kennedy,53,2,2,1,0.0,423000.0
Apartamento,Meireles,240,3,4,4,2750.0,1530000.0
Apartamento,Cocó,112,3,3,1,1310.0,360000.0
Apartamento,Presidente Kennedy,70,3,2,1,433.0,260000.0
Apartamento,Papicu,78,3,0,2,0.0,808000.0
Apartamento,Edson Queiroz,81,3,3,2,800.0,450000.0
Apartamento,Meireles,112,3,2,2,1230.0,390000.0
Apartamento,Bela Vista,53,2,2,1,320.0,136000.0
Apartamento,Aldeota,170,4,4,3,1500.0,890000.0
Apartamento,Messejana,59,2,2,1,0.0,239000.0
Apartamento,Parquelândia,63,2,2,1,800.0,349000.0
Apartamento,Dionisio Torres,50,2,2,1,521.0,700000.0
Apartamento,Mucuripe,604,7,6,8,0.0,8872235.0
Apartamento,Fátima,108,3,4,2,720.0,490000.0
Apartamento,Meireles,341,5,7,6,0.0,4780000.0
Apartamento,Aldeota,2,2,0,3,0.0,1257433.0
Apartamento,Meireles,180,3,3,3,2120.0,1100000.0
Apartamento,Jardim Cearense,65,3,2,2,0.0,545000.0
Apartamento,Papicu,97,3,4,2,679.0,994000.0
Apartamento,Meireles,205,3,3,1,700.0,550000.0
Apartamento,Aldeota,3,3,0,5,1300.0,1650000.0
Apartamento,Aldeota,112,4,4,2,890.0,1100000.0
Apartamento,Parque Iracema,58,2,2,2,0.0,483000.0
Apartamento,Damas,57,3,2,2,10.0,314600.0
Apartamento,Aldeota,112,3,4,2,0.0,1260000.0
Apartamento,Cambeba,129,3,4,2,179.0,690000.0
Apartamento,Engenheiro Luciano Cavalcante,84,3,2,2,990.0,299999.0
Apartamento,Cidade 2000,75,3,3,2,737.0,520000.0
Apartamento,Engenheiro Luciano Cavalcante,60,3,1,1,850.0,380000.0
Apartamento,Engenheiro Luciano Cavalcante,74,3,2,2,750.0,760000.0
Apartamento,Praia do Futuro II,51,2,2,1,285.0,390000.0
Apartamento,Fátima,165,4,5,3,1050.0,1750000.0
Apartamento,Praia de Iracema,51,1,1,1,619.0,620000.0
Apartamento,Meireles,202,4,5,4,0.0,3200000.0
Apartamento,Meireles,170,3,1,2,1445.0,750000.0
Apartamento,Cambeba,73,3,3,2,630.0,530000.0
Apartamento,Meireles,155,4,5,3,900.0,2200000.0
Apartamento,Cocó,195,3,5,3,2100.0,1150000.0
Apartamento,Papicu,2,2,0,3,670.0,1066990.0
Apartamento,Cocó,110,3,3,2,1250.0,930000.0
Apartamento,Coaçu,75,3,2,2,433.0,229000.0
Apartamento,Aldeota,152,4,2,2,1100.0,1370000.0
Apartamento,Meireles,378,5,6,2,2360.0,1180000.0
Apartamento,Parreão,60,3,2,2,741.0,299000.0
Apartamento,Meireles,120,3,2,1,800.0,670000.0
Apartamento,Meireles,66,3,3,1,1058.0,785000.0
Apartamento,Patriolino Ribeiro,78,3,2,2,890.0,934816.0
Apartamento,Presidente Kennedy,54,2,2,1,385.0,420000.0
Apartamento,Cocó,142,2,3,2,1280.0,560000.0
Apartamento,Meireles,74,2,2,1,1003.0,1250000.0
Apartamento,Fátima,70,3,3,2,700.0,670000.0
Apartamento,São Gerardo,92,3,2,1,800.0,300000.0
Apartamento,Fátima,112,4,3,2,930.0,895000.0
Apartamento,Meireles,250,4,6,5,2000.0,3450000.0
Apartamento,Centro,87,2,2,2,685.0,400000.0
Apartamento,Cambeba,83,3,2,2,750.0,485000.0
Apartamento,Praia do Futuro,156,4,0,3,1307.0,380000.0
Apartamento,Mucuripe,72,3,2,2,878.0,929000.0
Apartamento,Cocó,72,3,3,2,965.0,620000.0
Apartamento,Messejana,58,3,2,2,350.0,342400.0
Apartamento,José Bonifácio,70,3,2,2,465.0,599999.0
Apartamento,Passaré,48,2,2,1,500.0,290000.0
Apartamento,Cocó,140,3,4,3,1500.0,980000.0
Apartamento,Henrique Jorge,45,2,0,1,0.0,890000.0
Apartamento,Aldeota,65,2,2,2,600.0,219000.0
Apartamento,Meireles,415,4,6,4,5656.0,5900000.0
Apartamento,Dionisio Torres,1,1,0,2,520.0,755000.0
Apartamento,Aldeota,115,3,2,1,600.0,570000.0
Apartamento,Papicu,97,3,3,2,640.0,1200000.0
Apartamento,Engenheiro Luciano Cavalcante,3,3,0,4,860.0,950000.0
Apartamento,Cambeba,63,3,2,1,396.0,295000.0
Apartamento,Engenheiro Luciano Cavalcante,120,3,4,2,0.0,956383.0
Apartamento,Meireles,96,3,3,1,670.0,380000.0
Apartamento,Parque Iracema,91,3,2,2,574.0,625000.0
Apartamento,Jangurussu,38,2,0,1,0.0,197530.0
Apartamento,Maraponga,45,2,1,1,242.0,235000.0
Apartamento,Messejana,126,3,3,2,390.0,320000.0
Apartamento,Jardim Cearense,64,3,2,2,500.0,600000.0
Apartamento,Maraponga,50,2,0,1,0.0,195000.0
Apartamento,Cocó,278,3,4,4,0.0,2300000.0
Apartamento,Aldeota,145,3,5,4,1400.0,1680000.0
Apartamento,São Bento,5,2,2,1,0.0,220000.0
Apartamento,Damas,72,3,3,1,352.0,195000.0
Apartamento,de Lourdes,60,3,2,1,350.0,480000.0
Apartamento,Prefeito José Walter,43,2,2,1,0.0,225000.0
Apartamento,Cocó,1,1,0,1,0.0,570000.0
Apartamento,Parquelândia,85,3,2,2,100.0,698700.0
Apartamento,Meireles,1,1,0,2,800.0,920000.0
Apartamento,Jacarecanga,58,2,2,2,500.0,320000.0
Apartamento,Messejana,60,3,3,1,460.0,315000.0
Apartamento,Papicu,110,3,3,2,1350.0,379000.0
Apartamento,Aldeota,226,3,4,2,2000.0,820000.0
Apartamento,Aldeota,2,3,3,2,748.0,975000.0
Apartamento,Meireles,49,2,1,1,0.0,1150000.0
Apartamento,Papicu,96,3,2,1,550.0,365000.0
Apartamento,Vicente Pinzon,78,2,2,1,435.0,190000.0
Apartamento,Mucuripe,45,1,0,1,0.0,680161.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,2,680.0,660000.0
Apartamento,Fátima,150,4,4,3,1400.0,1950000.0
Apartamento,Aldeota,105,3,4,2,730.0,649000.0
Apartamento,Aldeota,93,3,3,2,1200.0,903000.0
Apartamento,Dionisio Torres,74,3,3,2,650.0,490000.0
Apartamento,Praia do Futuro,156,4,3,2,1823.0,440000.0
Apartamento,Meireles,235,4,5,4,1800.0,1300000.0
Apartamento,Praia de Iracema,180,3,4,2,1050.0,929000.0
Apartamento,Cidade dos Funcionários,73,3,2,2,820.0,579990.0
Apartamento,Parque Iracema,86,3,0,2,650.0,500000.0
Apartamento,Papicu,110,3,2,2,0.0,310000.0
Apartamento,Jóquei Clube,49,2,2,1,0.0,370000.0
Apartamento,Messejana,65,3,2,2,350.0,420000.0
Apartamento,Meireles,153,3,4,3,0.0,3300000.0
Apartamento,Papicu,115,3,3,1,750.0,346000.0
Apartamento,Papicu,110,4,3,1,747.0,300000.0
Apartamento,Aldeota,300,3,6,4,0.0,1690000.0
Apartamento,Meireles,74,2,0,2,1003.0,1250000.0
Apartamento,Cidade dos Funcionários,73,3,2,2,770.0,620000.0
Apartamento,Aldeota,110,2,3,2,1166.0,929900.0
Apartamento,Joaquim Távora,121,3,2,3,1870.0,400000.0
Apartamento,Paupina,41,2,0,1,320.0,210000.0
Apartamento,Presidente Kennedy,73,3,2,2,550.0,700000.0
Apartamento,Engenheiro Luciano Cavalcante,70,3,2,2,860.0,460000.0
Apartamento,Meireles,300,5,5,4,2700.0,2500000.0
Apartamento,Dionisio Torres,116,3,2,3,1390.0,520000.0
Apartamento,Meireles,170,3,4,2,2600.0,1400000.0
Apartamento,Praia do Futuro,58,2,2,1,898.0,545000.0
Apartamento,Presidente Kennedy,65,3,2,1,0.0,479000.0
Apartamento,Meireles,179,3,4,2,1600.0,750000.0
Apartamento,Fátima,4,4,0,0,0.0,2370455.0
Apartamento,Meireles,110,3,4,2,1258.0,1099000.0
Apartamento,Edson Queiroz,245,5,5,2,1720.0,820000.0
Apartamento,Messejana,55,2,2,1,350.0,265000.0
Apartamento,Cocó,138,4,3,2,1200.0,520000.0
Apartamento,Cocó,82,3,4,2,1280.0,565000.0
Apartamento,Papicu,70,3,2,2,804.0,420000.0
Apartamento,Meireles,100,3,3,2,1177.0,730000.0
Apartamento,Itaperi,47,2,2,1,300.0,315000.0
Apartamento,Praia do Futuro II,1,1,0,2,266.0,399000.0
Apartamento,Parque Iracema,53,2,2,1,535.0,550000.0
Apartamento,Aldeota,117,3,4,2,850.0,999900.0
Apartamento,Aldeota,111,3,3,2,550.0,859999.0
Apartamento,Maraponga,60,3,2,1,0.0,446000.0
Apartamento,Passaré,46,2,2,1,276.0,220000.0
Apartamento,Itaperi,140,3,2,2,920.0,557000.0
Apartamento,Aldeota,304,4,6,4,3500.0,1900000.0
Apartamento,Parquelândia,84,3,3,2,0.0,717000.0
Apartamento,Papicu,138,3,3,3,1019.0,1343000.0
Apartamento,Parquelândia,52,2,2,1,0.0,270000.0
Apartamento,Parreão,60,2,1,1,0.0,280000.0
Apartamento,Vicente Pinzon,110,3,5,2,0.0,400000.0
Apartamento,Praia do Futuro II,63,2,2,1,748.0,720000.0
Apartamento,Aldeota,150,4,4,2,0.0,1726354.0
Apartamento,Praia do Futuro II,85,2,2,2,0.0,360000.0
Apartamento,Benfica,104,3,0,4,0.0,1132820.0
Apartamento,Presidente Kennedy,94,3,2,2,0.0,716000.0
Apartamento,Mucuripe,72,3,2,2,890.0,942266.0
Apartamento,Dionisio Torres,127,3,2,2,750.0,270000.0
Apartamento,Cambeba,75,2,3,2,670.0,550000.0
Apartamento,Meireles,90,3,4,1,832.0,690000.0
Apartamento,Papicu,100,3,3,1,850.0,400000.0
Apartamento,Dunas,116,3,4,2,970.0,1250000.0
Apartamento,Meireles,70,2,2,1,700.0,980000.0
Apartamento,Cambeba,129,3,4,2,1205.0,680000.0
Apartamento,Jóquei Clube,91,3,3,1,494.0,278000.0
Apartamento,Dionisio Torres,120,3,2,1,1050.0,400000.0
Apartamento,Praia de Iracema,186,3,4,3,0.0,929000.0
Apartamento,Mondubim,54,2,1,1,244.0,230000.0
Apartamento,Meireles,360,3,4,3,3834.0,3700000.0
Apartamento,Cocó,69,3,2,2,650.0,670000.0
Apartamento,Fátima,72,2,2,1,656.0,250000.0
Apartamento,Meireles,291,5,6,4,3100.0,1800000.0
Apartamento,Maraponga,64,3,3,1,600.0,260000.0
Apartamento,Meireles,95,3,3,2,0.0,1099000.0
Apartamento,Serrinha,55,2,2,1,380.0,239000.0
Apartamento,Cambeba,44,2,2,2,280.0,245000.0
Apartamento,Parangaba,66,3,2,1,400.0,380000.0
Apartamento,Aldeota,204,4,5,4,1400.0,2090000.0
Apartamento,Parangaba,4,3,2,2,0.0,328000.0
Apartamento,Dionisio Torres,47,2,0,2,0.0,662000.0
Apartamento,Messejana,41,2,1,1,260.0,200000.0
Apartamento,Cambeba,129,3,4,2,1217.0,680000.0
Apartamento,Meireles,81,2,3,1,1228.0,540000.0
Apartamento,Montese,90,3,3,1,370.0,240000.0
Apartamento,Parque Iracema,83,3,2,2,735.0,485000.0
Apartamento,Praia do Futuro,53,2,2,1,0.0,450000.0
Apartamento,Dionisio Torres,2,2,0,4,820.0,450000.0
Apartamento,Aldeota,119,3,4,2,0.0,1198000.0
Apartamento,Aldeota,369,4,6,4,3100.0,1690000.0
Apartamento,Fátima,108,3,3,4,930.0,580000.0
Apartamento,Meireles,110,3,5,3,1160.0,1100000.0
Apartamento,Meireles,40,1,1,1,350.0,600000.0
Apartamento,Meireles,305,5,6,4,3300.0,2300000.0
Apartamento,Papicu,78,3,3,2,492.0,738000.0
Apartamento,Papicu,94,3,1,1,1044.0,270000.0
Apartamento,Aldeota,95,3,4,2,950.0,1067983.0
Apartamento,Fátima,80,3,2,2,535.0,400000.0
Apartamento,Dionisio Torres,60,3,3,1,860.0,400000.0
Apartamento,Praia do Futuro II,51,2,1,1,100.0,338000.0
Apartamento,Parque Iracema,95,3,4,2,811.0,850000.0
Apartamento,Aldeota,65,3,2,2,680.0,560000.0
Apartamento,Mondubim,51,2,1,1,283.0,210000.0
Apartamento,de Lourdes,88,2,3,2,780.0,890000.0
Apartamento,Aldeota,4,4,0,4,2300.0,1200000.0
Apartamento,Praia de Iracema,54,2,2,1,674.0,635000.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,2,700.0,680000.0
Apartamento,Engenheiro Luciano Cavalcante,64,3,2,2,900.0,450000.0
Apartamento,Serrinha,68,3,2,2,550.0,390000.0
Apartamento,Parque Manibura,52,3,2,1,0.0,210000.0
Apartamento,Meireles,297,5,5,4,2350.0,2480000.0
Apartamento,Cocó,116,3,3,3,1172.0,1480000.0
Apartamento,Praia de Iracema,2,2,0,2,533.0,795000.0
Apartamento,Engenheiro Luciano Cavalcante,74,3,2,2,750.0,750000.0
Apartamento,Aldeota,94,3,3,2,1100.0,950000.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,2,650.0,580000.0
Apartamento,Meireles,356,4,5,5,0.0,3400000.0
Apartamento,Aldeota,102,3,3,2,850.0,550000.0
Apartamento,Mondubim,57,2,2,3,0.0,225000.0
Apartamento,Cocó,210,3,5,4,0.0,2000000.0
Apartamento,Mucuripe,86,2,2,2,690.0,750000.0
Apartamento,Aldeota,364,5,7,6,1500.0,4100000.0
Apartamento,Meireles,158,3,3,4,1300.0,790000.0
Apartamento,Aldeota,197,3,3,2,1700.0,950000.0
Apartamento,Henrique Jorge,44,2,1,1,295.0,180000.0
Apartamento,Papicu,95,3,2,2,500.0,890000.0
Apartamento,Cocó,119,3,4,3,0.0,1390000.0
Apartamento,Mucuripe,114,3,4,2,700.0,1453300.0
Apartamento,Meireles,56,2,2,1,800.0,780000.0
Apartamento,Engenheiro Luciano Cavalcante,76,2,3,2,770.0,699000.0
Apartamento,Aldeota,45,2,1,1,0.0,640864.0
Apartamento,Parangaba,58,0,0,0,0.0,350000.0
Apartamento,Papicu,102,3,3,2,1080.0,340000.0
Apartamento,Cocó,109,3,3,2,800.0,500000.0
Apartamento,Cidade dos Funcionários,156,3,4,4,0.0,698000.0
Apartamento,Parquelândia,145,3,4,3,850.0,1200000.0
Apartamento,Cidade 2000,46,2,1,1,319.0,235000.0
Apartamento,Álvaro Weyne,44,2,1,1,280.0,165000.0
Apartamento,São Gerardo,65,3,2,2,380.0,250000.0
Apartamento,Papicu,85,3,0,2,670.0,250000.0
Apartamento,Cajazeiras,52,2,2,1,520.0,255000.0
Apartamento,Aldeota,170,3,4,3,1750.0,1300000.0
Apartamento,Presidente Kennedy,93,3,3,2,10.0,726000.0
Apartamento,Centro,106,2,2,2,0.0,1575000.0
Apartamento,Parquelândia,60,2,2,1,720.0,220000.0
Apartamento,Cocó,41,1,1,1,0.0,500000.0
Apartamento,Cocó,97,3,3,2,950.0,950000.0
Apartamento,Meireles,4,4,0,5,2800.0,3500000.0
Apartamento,Praia de Iracema,38,1,1,1,0.0,449900.0
Apartamento,Aldeota,83,3,3,2,680.0,570000.0
Apartamento,Parque Iracema,54,2,2,1,535.0,550000.0
Apartamento,Mucuripe,86,2,3,2,890.0,850000.0
Apartamento,São Gerardo,90,3,2,2,870.0,309999.0
Apartamento,Engenheiro Luciano Cavalcante,77,3,3,2,720.0,689000.0
Apartamento,Cocó,55,2,2,1,0.0,468000.0
Apartamento,Meireles,295,5,6,4,0.0,1429000.0
Apartamento,Papicu,126,3,4,2,1045.0,580000.0
Apartamento,Joaquim Távora,65,3,2,2,0.0,634924.0
Apartamento,Damas,65,3,2,2,530.0,295000.0
Apartamento,Aldeota,197,4,4,3,2000.0,870000.0
Apartamento,Couto Fernandes,67,3,2,1,300.0,195000.0
Apartamento,Parque Iracema,115,3,3,2,0.0,1290000.0
Apartamento,Praia de Iracema,2,2,0,3,600.0,1390000.0
Apartamento,Meireles,79,2,2,1,920.0,750000.0
Apartamento,Papicu,161,3,4,2,1690.0,435000.0
Apartamento,Guararapes,150,3,4,3,1650.0,720000.0
Apartamento,Centro,76,3,2,1,690.0,180000.0
Apartamento,Aldeota,91,3,3,2,800.0,950000.0
Apartamento,Cambeba,68,3,2,2,1100.0,380000.0
Apartamento,Papicu,154,3,4,2,1400.0,440000.0
Apartamento,Parque Dois Irmãos,63,3,2,2,320.0,340000.0
Apartamento,Parque Iracema,7,3,2,2,600.0,790000.0
Apartamento,Cocó,125,3,4,2,1400.0,440000.0
Apartamento,Meireles,600,5,6,8,0.0,4300000.0
Apartamento,Meireles,139,4,4,2,1300.0,720000.0
Apartamento,Engenheiro Luciano Cavalcante,72,3,3,2,680.0,640000.0
Apartamento,Dunas,107,3,3,1,150.0,1200000.0
Apartamento,Meireles,305,3,4,4,3300.0,2100000.0
Apartamento,Aldeota,178,3,4,2,1100.0,869000.0
Apartamento,Parquelândia,0,0,0,0,0.0,1299800.0
Apartamento,Papicu,67,3,3,2,0.0,611000.0
Apartamento,Centro,87,2,2,1,0.0,350000.0
Apartamento,Parque Iracema,87,3,3,2,630.0,619999.0
Apartamento,Fátima,95,4,2,2,800.0,350000.0
Apartamento,Parangaba,95,3,3,1,380.0,210000.0
Apartamento,Parque Iracema,86,3,3,2,650.0,499999.0
Apartamento,Vicente Pinzon,156,4,4,2,1540.0,480000.0
Apartamento,Aldeota,87,3,1,1,750.0,360000.0
Apartamento,Praia do Futuro II,64,2,2,1,800.0,310000.0
Apartamento,Cambeba,80,3,2,2,700.0,672690.0
Apartamento,Meireles,76,3,2,1,900.0,400000.0
Apartamento,Papicu,94,3,3,2,850.0,880000.0
Apartamento,Aldeota,69,3,3,2,0.0,933128.0
Apartamento,Vila Ellery,52,2,1,1,480.0,199000.0
Apartamento,Papicu,197,3,5,2,1400.0,480000.0
Apartamento,Meireles,225,4,5,5,2400.0,3830000.0
Apartamento,Guararapes,160,3,4,2,1100.0,740000.0
Apartamento,Maraponga,55,1,1,1,0.0,65000.0
Apartamento,Parque Santa Maria,65,3,2,2,470.0,220000.0
Apartamento,Dionisio Torres,115,3,4,2,0.0,1189500.0
Apartamento,Meireles,79,2,2,1,0.0,920000.0
Apartamento,Meireles,785,6,8,6,3000.0,4700000.0
Apartamento,Cocó,217,4,5,4,1927.0,2285000.0
Apartamento,Meireles,97,3,3,2,1130.0,1650000.0
Apartamento,Meireles,214,4,6,3,2880.0,1290000.0
Apartamento,Varjota,130,3,3,3,920.0,550000.0
Apartamento,Edson Queiroz,81,3,3,2,615.0,680000.0
Apartamento,Mondubim,1,1,0,1,250.0,174800.0
Apartamento,Meireles,68,2,1,2,729.0,690000.0
Apartamento,Mucuripe,97,4,2,2,950.0,560000.0
Apartamento,Praia do Futuro,55,2,1,1,0.0,65000.0
Apartamento,Guararapes,146,3,4,3,1640.0,780000.0
Apartamento,Meireles,125,4,3,2,1238.0,600000.0
Apartamento,Meireles,166,3,4,3,0.0,2105887.0
Apartamento,Montese,78,3,3,1,730.0,165000.0
Apartamento,Meireles,232,4,5,4,2013.0,3700000.0
Apartamento,Guararapes,2,2,0,2,1110.0,813000.0
Apartamento,Farias Brito,110,3,2,2,585.0,520000.0
Apartamento,Guararapes,138,3,5,3,3300.0,1700000.0
Apartamento,Vicente Pinzon,69,3,2,2,400.0,230000.0
Apartamento,Maraponga,67,3,2,1,440.0,190000.0
Apartamento,Mondubim,115,2,3,1,0.0,340000.0
Apartamento,Cocó,81,3,3,2,970.0,990000.0
Apartamento,Guararapes,78,3,2,2,0.0,870000.0
Apartamento,Benfica,0,0,0,0,0.0,522153.0
Apartamento,Cocó,107,3,4,3,1168.0,1300000.0
Apartamento,Aldeota,2,2,0,4,0.0,1623105.0
Apartamento,Aldeota,150,5,4,3,1500.0,995000.0
Apartamento,Presidente Kennedy,68,3,2,1,0.0,486000.0
Apartamento,Cocó,135,3,4,3,0.0,1238000.0
Apartamento,Passaré,50,2,0,1,350.0,140000.0
Apartamento,Guararapes,235,4,4,4,0.0,2521476.0
Apartamento,Passaré,75,3,2,1,330.0,230000.0
Apartamento,Papicu,97,3,2,2,731.0,932605.0
Apartamento,Aracapé,42,2,1,1,0.0,205990.0
Apartamento,Cocó,98,3,2,1,895.0,263000.0
Apartamento,Dionisio Torres,115,3,3,2,0.0,1175039.0
Apartamento,Parquelândia,92,3,3,2,600.0,640000.0
Apartamento,Guararapes,165,4,5,3,0.0,1800000.0
Apartamento,de Lourdes,59,3,2,1,0.0,650000.0
Apartamento,Engenheiro Luciano Cavalcante,164,3,4,3,1300.0,1250000.0
Apartamento,Meireles,213,4,5,2,2000.0,1050000.0
Apartamento,Damas,80,3,3,1,470.0,220000.0
Apartamento,Cambeba,60,2,2,1,625.0,349000.0
Apartamento,Engenheiro Luciano Cavalcante,145,3,4,3,1100.0,1250000.0
Apartamento,Sapiranga,132,4,5,3,990.0,970000.0
Apartamento,Aldeota,205,4,4,4,2200.0,1700000.0
Apartamento,Meireles,112,3,3,2,1100.0,800000.0
Apartamento,Engenheiro Luciano Cavalcante,142,3,5,3,1300.0,1550000.0
Apartamento,Messejana,38,2,0,1,0.0,191700.0
Apartamento,Cocó,107,3,4,3,1510.0,1200000.0
Apartamento,Papicu,78,3,3,2,0.0,776349.0
Apartamento,Papicu,130,4,4,2,1510.0,200000.0
Apartamento,Amadeu Furtado,123,3,3,2,600.0,250000.0
Apartamento,Conjunto Esperança,42,2,1,1,231.0,99000.0
Apartamento,Meireles,137,4,3,2,1500.0,560000.0
Apartamento,Meireles,38,1,1,1,342.0,535000.0
